,created_at,favorite_count,id,retweet_count,source,img_url,name,Stage,rating
1168,2016-04-15 00:46:48,2702,720775346191278080,760,Twitter for iPhone,http://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,Berkeley,None,10/10
1169,2016-04-14 00:55:25,4503,720415127506415616,1681,Twitter for iPhone,http://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,None,None,10/10
1170,2016-04-13 23:15:21,6974,720389942216527872,2840,Twitter for iPhone,http://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,Ralphé,None,11/10
1171,2016-04-13 19:59:42,3131,720340705894408192,1098,Twitter for iPhone,http://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,Derek,pupper,10/10
1172,2016-04-13 01:22:10,4229,720059472081784833,1268,Twitter for iPhone,http://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,Charleson,None,9/10
1173,2016-04-13 00:17:25,5332,720043174954147842,2253,Twitter for iPhone,http://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,Neptune,floof,11/10
1174,2016-04-12 20:50:42,5281,719991154352222208,1979,Twitter for iPhone,http://pbs.twimg.com/media/Cf3sH60UYAAt5Sa.jpg,None,doggo,10/10
1175,2016-04-12 01:51:36,4974,719704490224398336,1645,Twitter for iPhone,http://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,Clyde,pupper,12/10
1176,2016-04-11 15:43:12,5515,719551379208073216,2192,Twitter for iPhone,http://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,Harnold,None,10/10
1177,2016-04-11 03:33:34,3022,719367763014393856,827,Twitter for iPhone,http://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,Sid,None,11/10
1178,2016-04-11 01:41:07,4822,719339463458033665,1403,Twitter for iPhone,http://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,Lucy,None,10/10
1179,2016-04-11 01:13:34,3711,719332531645071360,1078,Twitter for iPhone,http://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,Pippa,None,11/10
1180,2016-04-10 01:20:33,3818,718971898235854848,1231,Twitter for iPhone,http://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,Sadie,None,10/10
1181,2016-04-09 23:10:47,5720,718939241951195136,1973,Twitter for iPhone,http://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,Otis,None,12/10
1182,2016-04-09 02:47:55,20697,718631497683582976,9126,Twitter for iPhone,http://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,None,None,10/10
1183,2016-04-09 01:35:37,2669,718613305783398402,542,Twitter for iPhone,http://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,Carper,None,11/10
1184,2016-04-08 20:46:50,2730,718540630683709445,1137,Twitter for iPhone,http://pbs.twimg.com/media/CfjE5FRW8AEHcIU.jpg,None,None,10/10
1185,2016-04-08 15:26:28,2846,718460005985447936,602,Twitter for iPhone,http://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,Bowie,None,9/10
1186,2016-04-08 15:05:29,5320,718454725339934721,1685,Twitter for iPhone,http://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,None,None,13/10
1187,2016-04-08 01:19:36,2115,718246886998687744,565,Twitter for iPhone,http://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,Alexanderson,None,3/10
1188,2016-04-08 00:30:51,4217,718234618122661888,1127,Twitter for iPhone,http://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,Suki,None,11/10
1189,2016-04-06 22:29:56,2660,717841801130979328,670,Twitter for iPhone,http://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,Barclay,None,11/10
1190,2016-04-06 19:04:14,3170,717790033953034240,1272,Twitter for iPhone,http://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,None,pupper,10/10
1191,2016-04-06 02:21:30,6281,717537687239008257,2069,Twitter for iPhone,http://pbs.twimg.com/media/CfU0t75W4AAUo9V.jpg,None,None,11/10
1193,2016-04-05 18:41:02,3446,717421804990701568,945,Twitter for iPhone,http://pbs.twimg.com/media/CfTLUXrWsAI9H74.jpg,Ebby,None,9/10
1194,2016-04-04 17:53:31,6826,717047459982213120,2135,Twitter for iPhone,http://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,Flávio,None,12/10
1195,2016-04-04 15:22:08,3583,717009362452090881,1102,Twitter for iPhone,http://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,Smokey,pupper,10/10
1196,2016-04-04 01:41:58,4627,716802964044845056,1317,Twitter for iPhone,http://pbs.twimg.com/media/CfKYfd4WwAQOCBF.jpg,Link,None,10/10
1197,2016-04-04 00:55:01,5204,716791146589110272,1474,Twitter for iPhone,http://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,Jennifur,None,11/10
1200,2016-04-03 01:36:11,2574,716439118184652801,247,Twitter for iPhone,http://pbs.twimg.com/media/CfFNk7cWAAA-hND.jpg,Bluebert,None,50/50
1201,2016-04-02 15:25:47,3041,716285507865542656,1225,Twitter for iPhone,http://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,Stephanus,None,12/10
1202,2016-04-02 01:52:38,5272,716080869887381504,1935,Twitter for iPhone,http://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,None,doggo,11/10
1203,2016-04-01 15:46:52,3485,715928423106027520,987,Twitter for iPhone,http://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,Bubbles,None,11/10
1205,2016-04-01 02:51:22,5093,715733265223708672,1920,Twitter for iPhone,http://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,None,None,10/10
1207,2016-04-01 00:26:15,4257,715696743237730304,1454,Twitter for iPhone,http://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,Toby,None,10/10
1208,2016-03-31 23:22:53,4719,715680795826982913,1813,Twitter for iPhone,http://pbs.twimg.com/media/Ce6b4MPWwAA22Xm.jpg,Zeus,None,12/10
1209,2016-03-31 02:09:32,5955,715360349751484417,1772,Twitter for iPhone,http://pbs.twimg.com/media/Ce14cOvWwAAcFJH.jpg,Bertson,None,11/10
1210,2016-03-31 00:58:29,3294,715342466308784130,768,Twitter for iPhone,http://pbs.twimg.com/media/Ce1oLNqWAAE34w7.jpg,Oscar,None,10/10
1211,2016-03-30 16:52:36,2630,715220193576927233,736,Twitter for iPhone,http://pbs.twimg.com/media/Cez49UqWsAIRQXc.jpg,Nico,None,10/10
1212,2016-03-30 15:34:51,5578,715200624753819648,2110,Twitter for iPhone,http://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,Michelangelope,None,12/10
1213,2016-03-30 02:56:24,4550,715009755312439296,1392,Twitter for iPhone,http://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,Siba,None,12/10
1214,2016-03-30 01:07:18,4094,714982300363173890,1166,Twitter for iPhone,http://pbs.twimg.com/media/CewgnHAXEAAdbld.jpg,Calbert,None,9/10
1216,2016-03-29 23:29:14,4503,714957620017307648,1595,Twitter for iPhone,http://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,Curtis,None,10/10
1217,2016-03-29 01:53:39,3571,714631576617938945,1122,Twitter for iPhone,http://pbs.twimg.com/media/CerhoBWWAAA5eLL.jpg,Benedict,None,4/10
1218,2016-03-29 00:12:05,3938,714606013974974464,1038,Twitter for iPhone,http://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,None,pupper,12/10
1220,2016-03-28 01:10:13,3281,714258258790387713,808,Twitter for iPhone,http://pbs.twimg.com/media/CemOGNjWQAEoN7R.jpg,Travis,None,10/10
1221,2016-03-28 00:43:43,3570,714251586676113411,940,Twitter for iPhone,http://pbs.twimg.com/media/CemIBpfWEAA-TV9.jpg,Thumas,None,8/10
1222,2016-03-27 22:14:49,2480,714214115368108032,990,Twitter for iPhone,http://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,None,None,13/10
1223,2016-03-27 17:25:54,4673,714141408463036416,1569,Twitter for iPhone,http://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,None,None,10/10
1224,2016-03-27 02:43:58,3564,713919462244790272,869,Twitter for iPhone,http://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,Kanu,None,12/10
1226,2016-03-27 01:29:02,3062,713900603437621249,829,Twitter for iPhone,http://pbs.twimg.com/media/CehIzzZWQAEyHH5.jpg,None,pupper,99/90
1227,2016-03-26 16:15:05,5308,713761197720473600,1541,Twitter for iPhone,http://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,Piper,None,12/10
1228,2016-03-25 17:03:49,4802,713411074226274305,1440,Twitter for iPhone,http://pbs.twimg.com/media/CeaLlAPUMAIcC7U.jpg,None,floof,11/10
1229,2016-03-25 01:35:51,7854,713177543487135744,3183,Twitter for iPhone,http://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,Lance,None,10/10
1230,2016-03-25 01:29:21,4851,713175907180089344,1630,Twitter for iPhone,http://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,Opie,None,10/10
1231,2016-03-24 01:11:29,20378,712809025985978368,7602,Twitter for iPhone,http://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,Stubert,None,10/10
1232,2016-03-23 19:09:09,13474,712717840512598017,5616,Twitter for iPhone,http://pbs.twimg.com/media/CeQVF1eVIAAJaTv.jpg,None,None,10/10
1233,2016-03-23 15:53:42,4531,712668654853337088,1367,Twitter for iPhone,http://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,Sunny,None,10/10
1234,2016-03-23 00:37:48,5799,712438159032893441,1756,Twitter for iPhone,http://pbs.twimg.com/media/CeMWubMWwAA6GwF.jpg,Kane,None,11/10
1236,2016-03-22 02:03:52,4144,712097430750289920,1172,Twitter for iPhone,http://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,None,None,10/10
1237,2016-03-22 01:45:15,3211,712092745624633345,1016,Twitter for iPhone,http://pbs.twimg.com/media/CeHckpuW4AAF7rT.jpg,Steven,None,7/10
1238,2016-03-22 01:16:55,3531,712085617388212225,556,Twitter for iPhone,http://pbs.twimg.com/media/CeHWFkEWwAAQ53B.jpg,Olive,None,11/10
1239,2016-03-21 23:55:01,2451,712065007010385924,700,Twitter for iPhone,http://pbs.twimg.com/media/CeHDV73W0AM5Cf8.jpg,Chester,None,6/10
1240,2016-03-21 19:31:59,0,711998809858043904,138,Twitter for iPhone,http://pbs.twimg.com/tweet_video_thumb/CeGGkWuUUAAYWU1.jpg,None,None,12/10
1241,2016-03-21 17:30:03,8776,711968124745228288,2601,Twitter for iPhone,http://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,Winston,pupper,10/10
1242,2016-03-21 02:38:34,3095,711743778164514816,1101,Twitter for iPhone,http://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,Roosevelt,None,11/10
1243,2016-03-21 01:54:29,9756,711732680602345472,4653,Twitter for iPhone,http://pbs.twimg.com/media/CeCVGEXUIAAgPTf.jpg,None,None,10/10
1244,2016-03-20 23:23:54,35865,711694788429553666,20500,Twitter for iPhone,http://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,None,None,13/10
1245,2016-03-20 20:36:28,4228,711652651650457602,1037,Twitter for iPhone,http://pbs.twimg.com/media/CeBMT6-WIAA7Qqf.jpg,Gary,None,9/10
1246,2016-03-20 01:28:47,3996,711363825979756544,1287,Twitter for iPhone,http://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,None,None,11/10
1247,2016-03-19 21:41:44,3596,711306686208872448,819,Twitter for iPhone,http://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,None,None,3/10
1248,2016-03-19 01:54:56,3275,711008018775851008,710,Twitter for iPhone,http://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,Chuckles,pupper,11/10
1249,2016-03-19 01:11:29,4960,710997087345876993,1561,Twitter for iPhone,http://pbs.twimg.com/media/Cd34FClUMAAnvGP.jpg,Milo,None,12/10
1250,2016-03-18 15:05:29,2775,710844581445812225,779,Twitter for iPhone,http://pbs.twimg.com/media/Cd1tYGmXIAAoW5b.jpg,Staniel,None,10/10
1251,2016-03-18 14:19:56,2937,710833117892898816,606,Twitter for iPhone,http://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,Sora,None,12/10
1252,2016-03-18 02:46:49,2529,710658690886586372,636,Twitter for iPhone,http://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,None,pupper,80/80
1254,2016-03-17 22:09:38,4968,710588934686908417,2107,Twitter for iPhone,http://pbs.twimg.com/media/CdyE2qeWoAAoTz6.jpg,Beemo,None,12/10
1256,2016-03-17 01:55:02,2308,710283270106132480,580,Twitter for iPhone,http://pbs.twimg.com/media/Cdtu3WSUMAAFozO.jpg,Gunner,None,11/10
1257,2016-03-17 01:11:26,4945,710272297844797440,1425,Twitter for iPhone,http://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,infuriating,None,11/10
1258,2016-03-17 00:58:46,2613,710269109699739648,1257,Twitter for iPhone,http://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,None,None,13/10
1259,2016-03-16 17:18:07,3153,710153181850935296,1006,Twitter for iPhone,http://pbs.twimg.com/media/Cdr4jOyUkAADg73.jpg,Lacy,None,11/10
1260,2016-03-16 16:29:35,3017,710140971284037632,1008,Twitter for iPhone,http://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,Tater,None,8/10
1261,2016-03-16 14:54:24,5999,710117014656950272,2233,Twitter for iPhone,http://pbs.twimg.com/media/CdrXp84WIAA3bWc.jpg,None,pupper,11/10
1262,2016-03-16 01:46:45,3250,709918798883774466,1215,Twitter for iPhone,http://pbs.twimg.com/media/CdojYQPW8AAZiK6.jpg,Watson,None,12/10
1263,2016-03-16 00:37:03,732,709901256215666688,112,Twitter for iPhone,http://pbs.twimg.com/media/CdoTbL9WAAACjZK.jpg,None,pupper,12/10
1264,2016-03-15 21:24:41,3824,709852847387627521,1336,Twitter for iPhone,http://pbs.twimg.com/media/CdnnZhgW4AALVmg.jpg,None,None,12/10
1265,2016-03-15 02:25:31,3865,709566166965075968,1367,Twitter for iPhone,http://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,Olaf,floof,12/10
1266,2016-03-15 01:48:55,3593,709556954897764353,1204,Twitter for iPhone,http://pbs.twimg.com/media/CdjaSFDW8AMfO0A.jpg,Cecil,floof,12/10
1267,2016-03-14 23:19:03,1620,709519240576036864,277,Twitter for iPhone,http://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,Vince,None,9/10
1268,2016-03-14 18:42:20,2420,709449600415961088,665,Twitter for iPhone,http://pbs.twimg.com/media/Cdh4pf4W8AAolPJ.jpg,Karma,None,10/10
1269,2016-03-14 16:02:49,2855,709409458133323776,788,Twitter for iPhone,http://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,Billy,None,8/10
1270,2016-03-14 03:50:21,2615,709225125749587968,647,Twitter for iPhone,http://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,Walker,None,11/10
1271,2016-03-14 02:39:42,13755,709207347839836162,6567,Twitter for iPhone,http://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,Penny,None,11/10
1272,2016-03-14 02:04:08,2634,709198395643068416,721,Twitter for iPhone,http://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,None,None,45/50
1274,2016-03-13 23:24:56,2236,709158332880297985,470,Twitter for iPhone,http://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,Rodney,None,10/10
1275,2016-03-13 15:43:18,5197,709042156699303936,1864,Twitter for iPhone,http://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,Klevin,None,9/10
1277,2016-03-13 02:43:08,3226,708845821941387268,1015,Twitter for iPhone,http://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,None,pupper,9/10
1278,2016-03-13 01:57:25,1860,708834316713893888,571,Twitter for iPhone,http://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,Malikai,None,10/10
1279,2016-03-13 00:24:26,18036,708810915978854401,7848,Twitter for iPhone,http://pbs.twimg.com/media/CdYzwtzUUAAzeYx.jpg,Mister,None,10/10
1280,2016-03-12 19:35:15,2997,708738143638450176,917,Twitter for iPhone,http://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,Coco,None,11/10
1281,2016-03-12 17:47:45,2790,708711088997666817,834,Twitter for iPhone,http://pbs.twimg.com/media/CdXY-FQXIAI5w0X.jpg,Smokey,None,11/10
1282,2016-03-12 02:28:06,2768,708479650088034305,765,Twitter for iPhone,http://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,Bear,None,13/10
1283,2016-03-12 01:49:25,3357,708469915515297792,926,Twitter for iPhone,http://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,Bobble,None,11/10
1285,2016-03-11 18:18:36,3929,708356463048204288,1520,Twitter for iPhone,http://pbs.twimg.com/media/CdSWcc2WIAAS0Vd.jpg,Oliver,None,10/10
1286,2016-03-11 17:50:48,2568,708349470027751425,831,Twitter for iPhone,http://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,River,None,11/10
1287,2016-03-11 04:35:39,4672,708149363256774660,1727,Twitter for iPhone,http://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,Jebberson,None,10/10
1288,2016-03-11 03:22:23,3707,708130923141795840,943,Twitter for iPhone,http://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,None,None,11/10
1289,2016-03-11 02:36:57,2937,708119489313951744,1102,Twitter for iPhone,http://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,Cooper,None,9/10
1290,2016-03-11 01:56:49,2124,708109389455101952,610,Twitter for iPhone,http://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,Remington,None,10/10
1291,2016-03-10 20:26:26,4799,708026248782585858,2166,Twitter for iPhone,http://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,None,None,13/10
1292,2016-03-10 18:25:30,3385,707995814724026368,1273,Twitter for iPhone,http://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,Farfle,None,12/10
1294,2016-03-10 16:42:10,2941,707969809498152960,1097,Twitter for iPhone,http://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,Rufus,None,11/10
1295,2016-03-10 03:55:45,3593,707776935007539200,1079,Twitter for iPhone,http://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,Sadie,None,11/10
1296,2016-03-10 01:35:01,2718,707741517457260545,696,Twitter for iPhone,http://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,None,None,10/10
1298,2016-03-09 22:24:31,3765,707693576495472641,1133,Twitter for iPhone,http://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,Jiminus,None,7/10
1300,2016-03-09 16:56:11,18557,707610948723478529,7236,Twitter for iPhone,http://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,Harper,None,12/10
1301,2016-03-09 04:19:44,2499,707420581654872064,789,Twitter for iPhone,http://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,Keurig,None,4/10
1302,2016-03-09 03:45:22,2486,707411934438625280,673,Twitter for iPhone,http://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,None,pupper,11/10
1303,2016-03-09 02:08:59,3835,707387676719185920,1490,Twitter for iPhone,http://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,Clarkus,None,10/10
1304,2016-03-09 01:26:57,3603,707377100785885184,1214,Twitter for iPhone,http://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,None,None,9/10
1305,2016-03-08 21:23:50,2698,707315916783140866,727,Twitter for iPhone,http://pbs.twimg.com/media/CdDkEj4XIAA-Tqd.jpg,Finnegus,pupper,10/10
1306,2016-03-08 20:09:54,3022,707297311098011648,903,Twitter for iPhone,http://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,Cassie,None,10/10
1307,2016-03-08 04:25:07,2796,707059547140169728,759,Twitter for iPhone,http://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,Cupcake,None,11/10
1308,2016-03-08 03:00:15,2404,707038192327901184,900,Twitter for iPhone,http://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,Kathmandu,None,10/10
1309,2016-03-08 01:52:18,4433,707021089608753152,1540,Twitter for iPhone,http://pbs.twimg.com/media/Cc_XtiAWwAIxRXG.jpg,Tucker,None,12/10
1310,2016-03-08 01:25:10,2502,707014260413456384,664,Twitter for iPhone,http://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,Ellie,None,11/10
1312,2016-03-07 17:58:08,2264,706901761596989440,680,Twitter for iPhone,http://pbs.twimg.com/media/Cc9rZlBWwAA56Ra.jpg,Elliot,None,3/10
1313,2016-03-07 03:24:33,3627,706681918348251136,1103,Twitter for iPhone,http://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,Katie,None,12/10
1314,2016-03-07 00:57:27,2814,706644897839910912,1224,Twitter for iPhone,http://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,Shadow,None,9/10
1315,2016-03-06 21:31:22,2363,706593038911545345,718,Twitter for iPhone,http://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,None,None,10/10
1316,2016-03-06 17:52:42,3778,706538006853918722,1580,Twitter for iPhone,http://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,Oliver,None,11/10
1317,2016-03-06 16:27:23,3404,706516534877929472,1150,Twitter for iPhone,http://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,None,None,12/10
1318,2016-03-06 05:11:12,3768,706346369204748288,1035,Twitter for iPhone,http://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,Koda,None,12/10
1319,2016-03-06 02:46:44,23443,706310011488698368,9034,Twitter for iPhone,http://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,None,pupper,12/10
1320,2016-03-06 01:31:11,1861,706291001778950144,522,Twitter for iPhone,http://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,None,None,11/10
1321,2016-03-05 23:51:49,2979,706265994973601792,1030,Twitter for iPhone,http://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,Kara,None,11/10
1323,2016-03-05 17:16:20,5636,706166467411222528,1819,Twitter for iPhone,http://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,Dexter,None,7/10
1325,2016-03-05 04:36:02,3397,705975130514706432,842,Twitter for iPhone,http://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Adele,pupper,10/10
1326,2016-03-05 04:17:02,3440,705970349788291072,1008,Twitter for iPhone,http://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,Lucy,None,12/10
1327,2016-03-04 23:32:15,2597,705898680587526145,643,Twitter for iPhone,http://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,Max,None,10/10
1328,2016-03-04 16:06:36,2132,705786532653883392,596,Twitter for iPhone,http://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,None,pupper,11/10
1329,2016-03-04 03:13:11,3475,705591895322394625,1308,Twitter for iPhone,http://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,None,None,11/10
1330,2016-03-03 19:32:29,3231,705475953783398401,1045,Twitter for iPhone,http://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,Zara,None,12/10
1331,2016-03-03 17:19:38,4877,705442520700944385,1859,Twitter for iPhone,http://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,Cooper,None,12/10
1332,2016-03-03 16:23:38,4188,705428427625635840,1931,Twitter for iPhone,http://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Ambrose,pupper,11/10
1333,2016-03-03 03:51:44,3290,705239209544720384,854,Twitter for iPhone,http://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,Jimothy,None,11/10
1334,2016-03-03 02:49:06,2829,705223444686888960,900,Twitter for iPhone,http://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,Bode,None,9/10
1335,2016-03-02 18:48:16,2342,705102439679201280,585,Twitter for iPhone,http://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,Terrenth,None,10/10
1336,2016-03-02 16:23:36,2378,705066031337840642,683,Twitter for iPhone,http://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,Reese,None,12/10
1337,2016-03-02 03:30:25,4585,704871453724954624,1245,Twitter for iPhone,http://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,None,None,12/10
1338,2016-03-02 02:43:09,2462,704859558691414016,612,Twitter for iPhone,http://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,None,pupper,10/10
1339,2016-03-02 01:56:53,5594,704847917308362754,1727,Twitter for iPhone,http://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,None,None,12/10
1340,2016-03-02 00:05:17,2906,704819833553219584,1136,Twitter for iPhone,http://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,Chesterson,None,7/10
1341,2016-03-01 20:11:59,7283,704761120771465216,3257,Twitter for iPhone,http://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,None,pupper,13/10
1342,2016-03-01 02:53:32,3212,704499785726889984,1124,Twitter for iPhone,http://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,None,None,12/10
1344,2016-03-01 01:36:14,3723,704480331685040129,1197,Twitter for iPhone,http://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Lucia,floof,11/10
1345,2016-02-29 17:56:32,8804,704364645503647744,3999,Twitter for iPhone,http://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Bisquick,None,12/10
1346,2016-02-29 16:47:42,1729,704347321748819968,393,Twitter for iPhone,http://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Ralphson,pupper,10/10
1348,2016-02-29 01:17:46,2031,704113298707505153,629,Twitter for iPhone,http://pbs.twimg.com/media/CcWDTgOUcAA7Ia9.jpg,Stanley,None,8/10
1349,2016-02-28 21:25:30,3201,704054845121142784,1028,Twitter for iPhone,http://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,None,pupper,60/50
1350,2016-02-28 02:50:28,2020,703774238772166656,526,Twitter for iPhone,http://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,None,None,10/10
1351,2016-02-28 02:29:55,3621,703769065844768768,1276,Twitter for iPhone,http://pbs.twimg.com/media/CcRKOzzW8AAAUeS.jpg,None,None,10/10
1352,2016-02-27 17:24:05,2853,703631701117943808,772,Twitter for iPhone,http://pbs.twimg.com/media/CcPNS40XEAEMynr.jpg,Bella,None,11/10
1353,2016-02-27 16:03:45,4229,703611486317502464,1709,Twitter for iPhone,http://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Scooter,pupper,10/10
1354,2016-02-27 03:42:44,4162,703425003149250560,1559,Twitter for iPhone,http://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,None,None,9/10
1355,2016-02-27 02:32:12,2685,703407252292673536,786,Twitter for iPhone,http://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,None,pupper,10/10
1356,2016-02-27 00:55:11,3837,703382836347330562,1285,Twitter for iPhone,http://pbs.twimg.com/media/CcLq7ioXIAATzmP.jpg,Charlie,None,12/10
1357,2016-02-26 23:10:06,2085,703356393781329922,429,Twitter for iPhone,http://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Socks,None,9/10
